y_true,y_pred
-0.09685133397579193,-0.04853227734565735
-0.4988230764865875,-0.2716146409511566
-0.8307672142982483,-0.48780912160873413
-0.03544239699840546,-0.6260058283805847
-0.3953896462917328,-0.3714877963066101
-2.1963021755218506,-0.35799622535705566
-1.7969993352890015,-1.4834994077682495
-4.349912643432617,-1.0202986001968384
-0.1140616312623024,-1.260787844657898
-3.0969011783599854,-0.9275006055831909
-3.8427176475524902,-0.2554566264152527
-1.3456370830535889,-1.1255229711532593
-0.26717835664749146,-0.511794924736023
-2.1418182849884033,-2.2328035831451416
-6.359935283660889,-0.44378116726875305
-1.940781831741333,-0.5875928997993469
-2.5181143283843994,-0.6567684412002563
-4.320035457611084,-0.6818255186080933
-0.8294207453727722,-0.19430091977119446
1.3186861276626587,-0.515895426273346
-2.8508880138397217,-0.20895130932331085
-3.894712209701538,-2.1499242782592773
-0.3561558127403259,-0.32079175114631653
-0.5110504627227783,-0.45593389868736267
-0.7429117560386658,-0.3896181881427765
-0.35092875361442566,-0.5105688571929932
0.7281652688980103,0.1432025134563446
-0.5911087989807129,-0.7543584704399109
2.23504376411438,0.08633538335561752
-0.4728122353553772,-0.41872671246528625
-1.0207414627075195,-0.368359237909317
-3.0131328105926514,-0.4201686382293701
-1.228338599205017,-0.3175228238105774
-4.609808444976807,-2.598391056060791
-1.4649672508239746,-0.08853495121002197
-1.8047850131988525,-0.07758200913667679
-1.6519620418548584,-0.1342674195766449
1.8999316692352295,-0.3927381634712219
-1.3472164869308472,-0.42954376339912415
-1.9409829378128052,-1.653652310371399
-0.3493662476539612,-0.37061363458633423
-2.0806541442871094,-1.2294458150863647
0.37657350301742554,-0.3380262851715088
-2.1116225719451904,-0.3566594421863556
-0.6573082208633423,-0.2526007890701294
-0.2957269251346588,-1.742863655090332
0.09906605631113052,-0.3267122209072113
-0.9523075222969055,-0.5021889209747314
-0.36731502413749695,-0.348721981048584
0.13469469547271729,-0.6812539100646973
-0.3098040521144867,-0.5012290477752686
0.9530754089355469,-0.2675381898880005
-0.14003583788871765,-0.44386765360832214
0.4727194309234619,-0.23643088340759277
0.6927545666694641,-0.29311004281044006
1.646835446357727,0.03003222867846489
-0.03384542837738991,-0.33453068137168884
1.0293025970458984,-0.3118039071559906
-0.02954581007361412,-0.31734800338745117
-1.9653041362762451,-0.4472532570362091
-1.996374249458313,-0.4351675808429718
-0.7424572110176086,-1.9337153434753418
-0.512469470500946,-0.28079119324684143
-0.1530352383852005,-1.3917170763015747
-0.00614628940820694,-0.43865180015563965
1.833800196647644,-1.4079904556274414
-4.3506574630737305,0.21290402114391327
-1.9916921854019165,-0.29932689666748047
-2.2067575454711914,-0.6146599054336548
4.405967712402344,-1.015792965888977
-1.340929388999939,-0.399665504693985
-0.10120121389627457,-1.2327226400375366
-2.3050997257232666,-1.0056452751159668
0.9682163596153259,-0.3877200782299042
-4.145421028137207,-3.6727042198181152
-1.870222806930542,-2.6513218879699707
-4.219191551208496,-0.2860082685947418
-0.05133931711316109,-0.241266131401062
-1.610382318496704,-0.5262578725814819
-0.3964613676071167,-0.29560816287994385
-0.6836082339286804,-0.37361183762550354
-1.8379448652267456,-1.9710341691970825
-1.0465189218521118,-1.3789128065109253
0.4144631326198578,-1.8669289350509644
0.001376907341182232,-0.08550234138965607
-0.0639084205031395,-0.039879389107227325
-0.11028558760881424,-0.5437694191932678
-1.7563573122024536,-0.4753219783306122
-0.18854951858520508,-2.833526134490967
-2.082858085632324,-0.45507246255874634
2.8051724433898926,-0.31154271960258484
-4.521616458892822,-3.021085739135742
-1.0250016450881958,-0.4114234149456024
-5.665743827819824,-2.4852702617645264
-4.500798225402832,-0.2895618975162506
-1.5339648723602295,-0.3762628138065338
2.4549036026000977,-0.3084298074245453
-1.891144871711731,-1.1245938539505005
0.8414024710655212,-0.8086793422698975
0.19653846323490143,-0.8581464886665344
-0.831556499004364,-0.4799633324146271
-1.8268741369247437,-3.9939732551574707
0.06730996072292328,-0.6657364964485168
-2.16491961479187,-0.2647310197353363
-2.1749935150146484,-0.46747133135795593
-0.11204099655151367,-0.35679057240486145
-1.2392443418502808,-0.27415600419044495
0.6676689982414246,-0.474352091550827
-2.838299036026001,-2.182011842727661
-6.634866237640381,-1.3218175172805786
0.9712704420089722,-0.6084354519844055
1.436719536781311,-0.8394887447357178
-4.07991361618042,-1.4166537523269653
1.0193846225738525,-0.3831861913204193
1.1106816530227661,-0.4635274410247803
-2.1744225025177,-2.16563081741333
-3.0518131256103516,-0.9237258434295654
1.5026452541351318,-2.5192692279815674
0.3070295453071594,-0.44152310490608215
-0.6332782506942749,0.01197469886392355
0.6867274641990662,-0.49263766407966614
0.17535576224327087,-1.697780966758728
0.21580848097801208,-0.4497302770614624
-0.7279754877090454,-0.4285881817340851
0.1906052529811859,-0.5859187841415405
-3.6152424812316895,-2.494872570037842
1.888754963874817,-0.44084441661834717
-1.7277532815933228,-0.8292148113250732
-0.46059170365333557,-0.06830936670303345
1.6092073917388916,-0.20663025975227356
-1.1430130004882812,-3.010537624359131
0.2358948290348053,-0.4798256754875183
1.2416508197784424,-0.4412404000759125
0.5358999371528625,0.2037808746099472
-0.30244603753089905,-0.45954734086990356
-0.24002781510353088,-0.40206989645957947
0.8586352467536926,-0.41091862320899963
-1.0614497661590576,-1.301357388496399
1.6808444261550903,-0.1913115680217743
-1.1281712055206299,-0.25083762407302856
0.578032374382019,-0.3138887584209442
-2.339346170425415,-1.1163663864135742
-0.7844540476799011,-0.427035927772522
-0.2609463930130005,-0.3685765564441681
-0.7259911894798279,-0.6235237121582031
0.08219224214553833,-0.08896303921937943
0.8810726404190063,-0.1657891422510147
0.12085024267435074,-0.3583279848098755
0.06413733214139938,-0.3755388557910919
-3.598095178604126,-1.0969852209091187
-2.5339648723602295,-0.17818742990493774
0.3405042290687561,-0.38219210505485535
0.47950467467308044,-0.33023855090141296
-1.2691806554794312,-0.484054833650589
-2.5928585529327393,-1.1113027334213257
-6.555659770965576,-3.291830539703369
0.1473209410905838,-0.28500327467918396
-4.302149295806885,-2.9305357933044434
-3.151348829269409,-2.2468740940093994
-6.590233325958252,-0.22068558633327484
-6.321986198425293,-1.277077317237854
0.34131404757499695,-1.506143569946289
-1.296925663948059,-0.24668672680854797
1.4307020902633667,-0.3767278492450714
0.7384682297706604,-0.27382245659828186
-5.483924388885498,-2.0132148265838623
-0.34201356768608093,-0.7097219228744507
1.2046208381652832,-0.7401791214942932
1.7525204420089722,-0.210432767868042
-0.5193181037902832,-0.4936843514442444
0.4220023453235626,-0.6646919250488281
0.11811181157827377,-0.5890415906906128
-1.5284897089004517,-0.32249629497528076
0.18943825364112854,-0.35313960909843445
-0.5991952419281006,-2.6280341148376465
-1.0403850078582764,-1.758216142654419
2.1651370525360107,-0.45988115668296814
1.4551467895507812,-0.3950541913509369
-3.438999652862549,-2.1833627223968506
-3.7444307804107666,-2.4976792335510254
-2.2839865684509277,-0.12041386216878891
0.5584186911582947,-0.3577564060688019
-1.0070887804031372,-0.7977499961853027
-0.17931587994098663,-0.25072774291038513
1.6702096462249756,-0.5306667685508728
-2.2463653087615967,-0.15129388868808746
-0.04415961354970932,-0.1587744504213333
-1.7776128053665161,-0.2924906611442566
0.43550074100494385,-0.2515399158000946
-0.8287609219551086,-1.6252895593643188
-0.2229250967502594,-0.7003639340400696
-0.14633706212043762,-0.44366058707237244
-3.8100554943084717,-2.9821643829345703
-2.932514190673828,-0.2748652994632721
-3.1102402210235596,-3.130906105041504
-3.303351879119873,-0.6207141876220703
-0.2964593172073364,-0.17965325713157654
1.858352541923523,-0.4429745376110077
1.4660351276397705,-0.39094242453575134
-1.1943844556808472,-2.2199881076812744
0.5815123319625854,-0.2922630310058594
-0.4684474766254425,-0.13356633484363556
-2.4479916095733643,-0.3444259464740753
0.16232451796531677,-0.4136122763156891
0.3848983645439148,-0.8872129917144775
0.7030743360519409,-0.2387475073337555
0.44606998562812805,-0.2621583640575409
-2.355660915374756,-3.0265119075775146
-3.2937018871307373,-0.27298036217689514
0.9395878314971924,-0.16126537322998047
0.635511040687561,-0.291957288980484
-0.035103119909763336,-0.5103437900543213
0.18039609491825104,-0.32409337162971497
-1.6594957113265991,-0.9601069688796997
-3.167290449142456,-0.4124484360218048
0.00943400152027607,-0.448993057012558
-2.1619961261749268,-0.4692767858505249
-2.2038161754608154,-0.3461691737174988
-0.5782068371772766,-1.9068490266799927
1.238254189491272,-0.27939164638519287
1.6474820375442505,-0.43411046266555786
-1.0908350944519043,-0.4550779461860657
0.6573613286018372,-0.06975974142551422
-0.17614953219890594,-0.4047922194004059
2.52787446975708,-0.22033092379570007
0.8058235049247742,-0.4669344127178192
0.09089034795761108,-0.4124107360839844
0.4078463017940521,-0.40871137380599976
0.024082615971565247,-0.5632444620132446
0.15223759412765503,-0.5408272743225098
0.3687379062175751,-0.7711985111236572
-1.154260516166687,-0.4272827208042145
1.3929716348648071,-0.15716679394245148
-1.8637408018112183,-0.29434049129486084
-0.07545305788516998,-0.5548073053359985
0.41540905833244324,-0.25897324085235596
0.7322206497192383,0.25658634305000305
-3.466850757598877,-0.7475193738937378
1.8171169757843018,-0.3060416281223297
0.7865686416625977,-0.4536156952381134
0.6586802005767822,-0.5337640643119812
-1.622070550918579,-0.43693411350250244
1.4925073385238647,-0.3433207869529724
-0.9038029909133911,-0.5117743015289307
0.2637251615524292,-0.15293170511722565
0.2942987382411957,-0.3703494071960449
-1.663845181465149,-0.9027048349380493
-3.016430377960205,-0.9321550726890564
-0.3608599901199341,-0.14187757670879364
-0.8407984972000122,-0.3469083607196808
-0.4371033310890198,-0.4603385925292969
0.7503800392150879,-0.692655086517334
-3.1109566688537598,-0.34839797019958496
-0.5705171823501587,-0.28508228063583374
1.0629702806472778,-0.4590994119644165
2.86932373046875,-0.46335306763648987
1.6453588008880615,-0.18266776204109192
-2.466850757598877,-0.05702704191207886
2.015104055404663,-0.3033513128757477
-2.3161191940307617,-1.4271342754364014
-3.0052707195281982,-0.4257600009441376
-0.8947122097015381,-1.6787933111190796
-0.9153940081596375,-0.31356680393218994
0.27334195375442505,-0.4107964336872101
-6.008224010467529,-0.5496766567230225
-0.2505258023738861,-0.6861498355865479
-0.7734925150871277,-0.3867931067943573
1.9440823793411255,-0.5021925568580627
-1.7648487091064453,-0.40367743372917175
1.4506640434265137,-0.45741143822669983
-3.0837855339050293,-0.779914915561676
-0.10294167697429657,-0.4677542448043823
-0.08831895887851715,-0.42240098118782043
0.9558404088020325,-0.47573867440223694
-0.6594957709312439,-0.40224358439445496
-0.6934431195259094,-0.7265616655349731
1.9101999998092651,-0.04172460362315178
0.03314225375652313,-1.4441081285476685
0.3359745740890503,-0.40953150391578674
0.0162321999669075,-0.28851622343063354
-2.965304136276245,-0.2170783132314682
0.34918349981307983,-0.39562439918518066
-2.2749602794647217,-0.22412890195846558
-1.3923243284225464,-1.7148668766021729
-3.088099479675293,-0.14464698731899261
-0.1720421314239502,-0.44501402974128723
-1.0625044107437134,-0.06691956520080566
1.0017260313034058,-0.5099642276763916
-2.8024537563323975,-0.7244632840156555
-0.28119879961013794,-0.39624226093292236
-1.161102533340454,-0.38589534163475037
2.050997734069824,-0.46661388874053955
-0.7464038133621216,-0.4689784049987793
-0.6188538074493408,-0.40466758608818054
-0.22935137152671814,-0.43515947461128235
-2.743626832962036,-2.6500468254089355
-0.22981148958206177,-0.6230036020278931
1.6309541463851929,-0.3774676024913788
0.7396887540817261,-0.4887439012527466
1.2080539464950562,-0.43262869119644165
0.2562353312969208,-0.8903831243515015
-0.36588966846466064,-0.05776171386241913
0.4220341145992279,-0.37347128987312317
-1.7273938655853271,-1.0031276941299438
0.2839711010456085,-0.4156625270843506
0.5718297958374023,-0.5243759155273438
-1.969512701034546,-3.2814128398895264
-0.2319781333208084,-0.3215303122997284
-0.8217672109603882,-0.4019661843776703
0.09955201297998428,-0.3624436855316162
-4.18305778503418,-1.8778711557388306
-2.3496944904327393,-0.28160977363586426
-0.235426664352417,-0.38315099477767944
-2.033891201019287,-0.44636768102645874
-2.009993076324463,-0.2414749413728714
0.4832444190979004,-0.3010660707950592
-2.016537666320801,-0.3696827292442322
-0.3546411693096161,-0.14909127354621887
-2.6438651084899902,-1.2427371740341187
-2.7823524475097656,-1.4865659475326538
-2.118927478790283,-0.2728882133960724
0.4266608655452728,-0.6720403432846069
-1.1619961261749268,0.4702726900577545
1.750380039215088,-0.2139844447374344
0.6717101335525513,-0.0675402358174324
-4.544853210449219,-1.7334548234939575
-0.226536363363266,-0.47471609711647034
-1.024988055229187,-0.4193333685398102
-0.6242672801017761,-0.5020911693572998
0.3274480700492859,-0.4411311745643616
-4.582327842712402,-0.5089425444602966
3.440039873123169,-0.3497571051120758
-1.3003243207931519,-1.4820805788040161
1.767925500869751,0.07129313051700592
0.09657865017652512,-0.6882084012031555
-2.664950132369995,-0.40801772475242615
0.7866294384002686,-0.5006120204925537
0.552008330821991,-0.5608104467391968
-2.1363213062286377,-1.0103669166564941
-1.1818273067474365,-0.2514595687389374
2.637890100479126,-0.33406463265419006
-3.4084339141845703,-0.5140645503997803
0.7629398107528687,-0.020249389111995697
-4.88349723815918,-1.1212940216064453
0.625543475151062,-0.7992239594459534
0.10670705139636993,-0.5134342908859253
-1.1406224966049194,-0.35086438059806824
-5.1012372970581055,-2.440901756286621
2.5289087295532227,-0.4260806143283844
-0.33887386322021484,-0.46711108088493347
-3.24605131149292,-2.2865583896636963
-0.3033519685268402,-0.43854448199272156
-0.1894262731075287,-0.9955093264579773
-2.500797986984253,-0.18783128261566162
-1.0202431678771973,-0.12503494322299957
-0.7597599029541016,-0.36523231863975525
-0.7392229437828064,-0.426622599363327
-1.8314863443374634,-0.5638298988342285
0.035649653524160385,-0.25646448135375977
-4.497438907623291,-3.3360981941223145
-2.6876065731048584,-0.4396166205406189
-0.31848350167274475,-0.3707652986049652
-1.5110846757888794,-2.941856622695923
2.071317672729492,-0.40669313073158264
0.24760375916957855,-0.17358802258968353
-4.458237648010254,-2.878293514251709
-4.2766571044921875,-1.9097625017166138
0.4382009208202362,-0.593218207359314
-0.4550052583217621,-0.37309131026268005
-1.2062751054763794,-0.44085732102394104
-0.5859391689300537,-0.4811802804470062
-3.6243178844451904,-0.9086645841598511
-0.17074857652187347,-0.3853594660758972
0.9333288669586182,-0.3629438579082489
0.762620747089386,-0.448775976896286
0.2118871808052063,-0.20123498141765594
-4.327198505401611,-0.24991467595100403
-0.15417902171611786,-0.33696627616882324
1.1098912954330444,-0.4428848624229431
-0.12088093161582947,-1.1293143033981323
0.2662462294101715,-0.15920782089233398
-0.9277359843254089,-0.5340621471405029
3.7879631519317627,-0.40307268500328064
0.9095252156257629,-0.4464021921157837
0.8898428082466125,-0.8198184370994568
1.745283842086792,-0.8194100856781006
0.20896843075752258,-0.028017833828926086
2.777909517288208,-0.32191428542137146
0.2392747551202774,-0.4318574368953705
2.352339267730713,-0.32790595293045044
0.24303843080997467,-0.29857566952705383
1.7364329099655151,-0.26501989364624023
-1.5259754657745361,0.0032389340922236443
-2.1721441745758057,0.5351456999778748
0.9394550919532776,-0.40140339732170105
0.6146048903465271,-0.25468960404396057
0.7695298194885254,-0.5016340017318726
-0.04861670732498169,-0.5057072043418884
-3.3716580867767334,-0.6906331181526184
-3.2872323989868164,-0.18763837218284607
-3.8729426860809326,-0.6791030168533325
-2.8427176475524902,-0.6710702776908875
-1.6651556491851807,-1.638533115386963
0.8878416419029236,-0.4742739200592041
-2.0094382762908936,-0.5663688778877258
-0.4117058515548706,-0.039923638105392456
-2.2283387184143066,-0.699342668056488
-2.8858461380004883,-0.5063445568084717
0.7753631472587585,-0.2426900565624237
-0.1778210699558258,-0.6758876442909241
-0.22197425365447998,-0.22156591713428497
-0.12433363497257233,-0.39801833033561707
-6.538057804107666,-0.11303485929965973
-0.3425683379173279,-0.33377084136009216
-6.202711582183838,-0.9377623796463013
-1.000532627105713,-1.7400437593460083
2.4427075386047363,-0.26961448788642883
-0.2577551007270813,-0.2708381712436676
-2.774972915649414,-1.0775481462478638
-1.1258137226104736,-1.344126582145691
-4.421996593475342,-1.9613349437713623
-0.4603549838066101,-1.867357611656189
-0.040005579590797424,-0.4980704188346863
-2.8258540630340576,-0.38270434737205505
0.7682527899742126,-0.5131582617759705
-3.7309582233428955,-0.7212876081466675
-1.1692005395889282,0.03432980179786682
-0.4712465703487396,-0.14268682897090912
-1.6572948694229126,-0.44316574931144714
0.4409441351890564,-0.4561436176300049
0.08183502405881882,-0.4195397198200226
2.5104291439056396,-0.19307687878608704
-0.8416991233825684,-0.547020435333252
-0.02337917685508728,-2.018941879272461
1.1441069841384888,-0.3889103829860687
-0.5378171801567078,-0.4082995653152466
-1.074533224105835,-0.30986982583999634
-2.118927478790283,-0.37029537558555603
-0.7038899064064026,-0.2888869047164917
-0.20326657593250275,-0.4861519932746887
-0.5081248879432678,-0.7726602554321289
-1.7167397737503052,-0.5028963685035706
1.3434855937957764,-0.4288255274295807
-2.148311138153076,-1.7602671384811401
-0.3517434298992157,-0.3339894413948059
0.8084596395492554,-0.30231863260269165
-5.894712448120117,-1.3840464353561401
1.498456597328186,-0.5788244009017944
-0.7238749861717224,-0.3430476486682892
0.7160133719444275,-0.44939592480659485
-0.5889610052108765,-0.33929163217544556
0.0022479703184217215,-0.5953670144081116
-1.8989616632461548,-1.6952416896820068
1.474482536315918,-0.34024229645729065
5.077469825744629,-0.13835042715072632
0.06694705039262772,-0.41579049825668335
0.43192726373672485,-0.09890861064195633
-0.49049055576324463,-0.4295943081378937
-0.16615013778209686,-0.4329557716846466
-1.4240658283233643,-0.28102266788482666
-0.8563300967216492,-1.4004558324813843
-3.348794937133789,-0.560542106628418
-1.4398835897445679,-2.163513422012329
0.682326078414917,-0.20784929394721985
1.0587332248687744,0.2005506455898285
-0.7429117560386658,-0.539139449596405
1.3507726192474365,-0.2627546191215515
-2.8114988803863525,-0.24645960330963135
-3.7260072231292725,-0.5506926774978638
0.18986281752586365,-0.25388121604919434
0.1599319875240326,-0.37742123007774353
-1.7068015336990356,-1.4606839418411255
-1.8972634077072144,-0.4411619305610657
-0.8697134852409363,-0.21793699264526367
-0.08510250598192215,-0.689468502998352
-0.8630291819572449,0.5205205082893372
0.1262943297624588,0.05784756690263748
1.212748646736145,-0.44726938009262085
1.039637804031372,-0.29683390259742737
-2.598095178604126,-0.22618559002876282
-6.021439552307129,-1.9345481395721436
-1.4539225101470947,-0.9172528982162476
1.624647617340088,-0.5109645128250122
-4.4923858642578125,-0.7189958095550537
0.021250274032354355,-0.4522225260734558
-0.2892281413078308,-0.40798792243003845
-0.17981471121311188,-1.3842459917068481
-0.3427603244781494,-0.4290408194065094
-2.4424664974212646,-3.1112308502197266
2.6585278511047363,-1.2279702425003052
0.11621060967445374,-0.3994666039943695
1.2250269651412964,-0.4964686334133148
2.1154377460479736,-0.18162572383880615
-1.7570263147354126,0.18029803037643433
0.13169021904468536,-0.15111032128334045
